# number of floors, number of elevators, elevator capacity, cost per floor, cost per stop, requests per time slice
10, 4, 8, 3, 10, 47
9, 0, 0
9, 1, 2
9, 0, 0
9, 0, 0
9, 3, 7
9, 1, 5
9, 0, 0
9, 0, 0
9, 0, 0
9, 1, 9
9, 0, 0
9, 0, 0
9, 0, 0
9, 0, 0
9, 0, 0
9, 0, 0
9, 0, 0
9, 1, 6
9, 0, 0
9, 1, 2
9, 1, 6
9, 0, 0
9, 1, 8
9, 0, 0
9, 1, 7
9, 0, 0
9, 1, 5
10, 0, 0
10, 1, 7
10, 0, 0
10, 0, 0
10, 0, 0
10, 0, 0
10, 0, 0
10, 0, 0
10, 1, 6
10, 0, 0
10, 9, 1
10, 0, 0
10, 0, 0
10, 0, 0
10, 1, 3
10, 0, 0
10, 0, 0
10, 0, 0
10, 1, 10
10, 0, 0
10, 1, 5
10, 0, 0
10, 0, 0
10, 1, 6
10, 6, 10
10, 1, 8
10, 0, 0
10, 0, 0
10, 1, 4
10, 0, 0
10, 0, 0
10, 0, 0
10, 0, 0
10, 1, 7
10, 0, 0
10, 1, 7
10, 0, 0
10, 0, 0
10, 1, 4
10, 1, 10
10, 0, 0
10, 0, 0
10, 0, 0
10, 0, 0
10, 0, 0
10, 1, 7
10, 7, 3
11, 0, 0
11, 0, 0
11, 1, 9
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 1, 2
11, 1, 3
11, 0, 0
11, 0, 0
11, 0, 0
11, 1, 6
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 1, 6
11, 1, 2
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 6, 3
11, 1, 7
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 7, 6
11, 1, 8
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 0, 0
11, 1, 3
11, 1, 3
12, 0, 0
12, 6, 1
12, 0, 0
12, 0, 0
12, 0, 0
12, 0, 0
12, 0, 0
12, 0, 0
12, 1, 8
12, 0, 0
12, 0, 0
12, 0, 0
12, 1, 5
12, 0, 0
12, 0, 0
12, 1, 3
12, 1, 6
12, 0, 0
12, 3, 1
12, 0, 0
12, 1, 4
12, 0, 0
12, 3, 1
12, 0, 0
12, 0, 0
12, 0, 0
12, 1, 10
12, 1, 4
12, 0, 0
12, 0, 0
12, 0, 0
12, 0, 0
12, 1, 4
12, 0, 0
12, 0, 0
12, 0, 0
12, 0, 0
12, 0, 0
12, 0, 0
12, 1, 6
12, 0, 0
12, 0, 0
12, 1, 6
12, 0, 0
12, 0, 0
12, 0, 0
12, 10, 9
13, 0, 0
13, 1, 7
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 1, 2
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 1, 3
13, 0, 0
13, 0, 0
13, 0, 0
13, 1, 8
13, 1, 2
13, 0, 0
13, 1, 10
13, 0, 0
13, 6, 7
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 1, 9
13, 4, 1
13, 0, 0
13, 0, 0
13, 1, 7
13, 0, 0
13, 1, 9
13, 1, 9
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 0, 0
13, 1, 2
14, 7, 1
14, 0, 0
14, 1, 4
14, 0, 0
14, 0, 0
14, 1, 2
14, 1, 7
14, 0, 0
14, 0, 0
14, 1, 2
14, 0, 0
14, 0, 0
14, 1, 5
14, 0, 0
14, 0, 0
14, 7, 6
14, 1, 7
14, 8, 2
14, 1, 8
14, 2, 7
14, 0, 0
14, 0, 0
14, 0, 0
14, 0, 0
14, 0, 0
14, 1, 9
14, 1, 7
14, 1, 4
14, 0, 0
14, 0, 0
14, 0, 0
14, 1, 9
14, 0, 0
14, 0, 0
14, 0, 0
14, 1, 4
14, 0, 0
14, 0, 0
14, 0, 0
14, 1, 9
14, 6, 7
14, 0, 0
14, 0, 0
14, 0, 0
14, 0, 0
14, 0, 0
14, 1, 6
15, 0, 0
15, 4, 3
15, 4, 5
15, 7, 6
15, 3, 1
15, 9, 1
15, 0, 0
15, 0, 0
15, 7, 1
15, 5, 1
15, 4, 1
15, 0, 0
15, 3, 1
15, 8, 1
15, 2, 1
15, 0, 0
15, 4, 1
15, 7, 1
15, 0, 0
15, 0, 0
15, 0, 0
15, 9, 1
15, 9, 1
15, 0, 0
15, 0, 0
15, 8, 1
15, 0, 0
15, 8, 1
15, 7, 1
15, 4, 1
15, 4, 1
15, 0, 0
15, 0, 0
15, 0, 0
15, 5, 1
15, 0, 0
15, 7, 1
15, 5, 1
15, 4, 1
15, 0, 0
15, 8, 1
15, 8, 1
15, 9, 1
15, 4, 1
15, 8, 1
15, 3, 1
15, 6, 1
16, 1, 4
16, 1, 2
16, 0, 0
16, 6, 5
16, 1, 9
16, 3, 6
16, 0, 0
16, 2, 1
16, 5, 1
16, 2, 1
16, 6, 1
16, 6, 1
16, 0, 0
16, 6, 1
16, 4, 1
16, 0, 0
16, 2, 1
16, 7, 1
16, 0, 0
16, 5, 1
16, 5, 1
16, 0, 0
16, 0, 0
16, 4, 1
16, 0, 0
16, 4, 1
16, 8, 1
16, 0, 0
16, 7, 1
16, 0, 0
16, 7, 1
16, 3, 1
16, 4, 1
16, 0, 0
16, 7, 1
16, 3, 1
16, 5, 1
16, 3, 1
16, 3, 1
16, 0, 0
16, 0, 0
16, 6, 1
16, 5, 1
16, 5, 1
16, 0, 0
16, 4, 1
16, 3, 1
17, 1, 5
17, 2, 5
17, 4, 3
17, 2, 8
17, 5, 1
17, 2, 1
17, 7, 1
17, 3, 1
17, 6, 1
17, 7, 1
17, 6, 1
17, 5, 1
17, 3, 1
17, 6, 1
17, 3, 1
17, 4, 1
17, 5, 1
17, 5, 1
17, 4, 1
17, 2, 1
17, 5, 1
17, 2, 1
17, 6, 1
17, 3, 1
17, 6, 1
17, 2, 1
17, 3, 1
17, 2, 1
17, 3, 1
17, 3, 1
17, 5, 1
17, 5, 1
17, 5, 1
17, 4, 1
17, 4, 1
17, 3, 1
17, 4, 1
17, 4, 1
17, 5, 1
17, 3, 1
17, 2, 1
17, 4, 1
17, 4, 1
17, 4, 1
17, 4, 1
17, 4, 1
17, 2, 1
18, 6, 4
18, 1, 2
18, 6, 7
18, 2, 1
18, 3, 1
18, 3, 1
18, 2, 1
18, 3, 1
18, 2, 1
18, 2, 1
18, 3, 1
18, 3, 1
18, 3, 1
18, 3, 1
18, 2, 1
18, 3, 1
18, 3, 1
18, 4, 1
18, 2, 1
18, 2, 1
18, 2, 1
18, 3, 1
18, 3, 1
18, 3, 1
18, 4, 1
18, 4, 1
18, 2, 1
18, 3, 1
18, 2, 1
18, 2, 1
18, 3, 1
18, 3, 1
18, 2, 1
18, 2, 1
18, 3, 1
18, 0, 0
18, 3, 1
18, 2, 1
18, 2, 1
18, 2, 1
18, 3, 1
18, 2, 1
18, 2, 1
18, 2, 1
18, 2, 1
18, 2, 1
18, 2, 1
19, 0, 0
19, 5, 7
19, 0, 0
19, 0, 0
19, 2, 1
19, 0, 0
19, 0, 0
19, 2, 1
19, 2, 1
19, 2, 1
19, 3, 1
19, 3, 1
19, 2, 1
19, 2, 1
19, 0, 0
19, 0, 0
19, 2, 1
19, 2, 1
19, 0, 0
19, 2, 1
19, 0, 0
19, 2, 1
19, 2, 1
19, 0, 0
19, 2, 1
19, 0, 0
19, 2, 1
19, 2, 1
19, 0, 0
19, 2, 1
19, 2, 1
19, 0, 0
19, 2, 1
19, 0, 0
19, 0, 0
19, 2, 1
19, 2, 1
19, 2, 1
19, 2, 1
19, 0, 0
19, 0, 0
19, 0, 0
19, 2, 1
19, 2, 1
19, 2, 1
19, 2, 1
19, 2, 1
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 1, 5
20, 0, 0
20, 0, 0
20, 1, 4
20, 0, 0
20, 0, 0
20, 1, 3
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 0, 0
20, 1, 7
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 10, 3
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 1, 3
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 0, 0
21, 1, 4
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 1, 8
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 1, 9
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 0, 0
22, 10, 6
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 1, 8
23, 1, 10
23, 1, 8
23, 1, 4
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 0, 0
23, 7, 2
